Date,1101,1102,1216,1227,1301,1303,1326,1402,1434,1476,1504,1605,1722,2002,2027,2105,2207,2227,2301,2303,2308,2317,2324,2327,2330,2337,2344,2345,2347,2352,2353,2354,2356,2357,2360,2377,2379,2382,2385,2395,2408,2409,2412,2449,2454,2474,2492,2542,2603,2610,2618,2801,2812,2823,2834,2880,2881,2882,2883,2884,2885,2886,2887,2888,2890,2891,2892,2912,3008,3034,3037,3044,3045,3231,3406,3702,4904,6176,6213,6239,6505,9904,9910,9914,9921,9945
2006-01-02,9.09,6.64,5.69,3.16,21.54,20.15,22.64,9.12,7.76,5.37,5.35,7.63,21.18,9.56,5.34,6.29,45.01,57.18,21.75,12.22,31.15,40.81,12.07,28.58,32.26,10.28,8.19,8.98,13.28,36.62,45.81,49.27,7.15,141.34,13.52,7.3,30.06,18.76,9.24,33.9,327.11,27.95,29.13,14.24,179.66,80.14,21.38,3.12,13.4,17.73,15.06,7.04,6.03,4.1,7.16,7.46,14.06,28.49,6.32,6.56,7.54,9.7,7.59,15.01,6.96,8.12,7.83,36.73,348.88,69.6,24.96,34.98,17.19,10.62,330.7,4.04,19.63,24.88,7.59,32.02,31.16,8.75,11.13,9.2,30.76,4.84
2006-01-03,9.32,6.71,5.73,3.16,21.88,20.51,23.03,9.27,7.83,5.37,5.39,7.78,21.01,9.78,5.37,6.3,45.35,56.23,22.27,12.35,32.29,41.82,12.23,29.29,33.27,10.6,8.43,9.49,13.36,37.06,47.49,50.79,7.34,144.74,13.85,7.43,31.1,19.78,9.5,35.03,336.19,28.29,29.29,14.92,180.34,81.81,22.85,3.12,13.49,17.61,15.0,7.24,6.12,4.04,7.21,7.61,14.52,28.69,6.4,6.6,7.6,9.82,7.75,15.31,7.14,8.27,7.93,37.33,365.68,72.43,25.39,35.24,17.43,11.36,353.73,4.06,20.0,25.5,7.93,33.85,31.32,8.75,11.15,9.28,30.85,4.85
2006-01-04,9.29,6.75,5.84,3.19,21.93,21.1,22.94,9.27,7.78,5.32,5.41,7.85,21.33,9.78,5.37,6.25,45.18,56.47,22.84,12.28,33.58,44.07,12.6,28.78,33.53,10.74,8.39,9.35,13.46,36.34,46.43,51.1,7.15,151.13,14.01,7.49,30.66,19.49,9.56,35.68,330.41,27.16,29.54,14.24,174.93,77.88,24.43,2.99,13.37,17.84,14.74,7.15,6.06,3.97,7.19,7.7,14.59,28.83,6.45,6.53,7.72,9.95,7.72,15.37,7.25,8.41,7.98,38.3,365.01,71.02,24.99,35.42,17.64,10.98,342.96,4.11,19.84,26.31,7.76,34.16,31.43,8.88,11.07,9.37,31.49,4.85
2006-01-05,9.34,6.78,6.05,3.38,22.01,21.64,22.85,9.36,7.78,5.4,5.43,7.99,22.58,9.82,5.41,6.41,46.25,56.47,22.84,12.15,33.72,45.64,13.41,28.58,33.85,11.42,8.96,9.2,13.69,38.38,46.43,51.4,7.15,151.84,13.88,7.89,32.78,19.6,9.43,35.68,341.98,26.96,29.6,14.0,177.19,77.27,24.15,3.12,13.55,17.67,14.79,7.33,6.23,4.17,7.27,7.98,14.59,29.12,6.56,6.69,7.87,10.02,7.93,15.86,7.53,8.64,8.15,39.49,387.87,74.37,25.39,37.76,17.73,10.68,352.25,4.29,19.87,26.24,7.47,36.44,31.22,8.95,11.09,9.46,31.64,4.92
2006-01-06,9.36,6.77,6.23,3.38,21.97,21.37,22.73,9.53,7.71,5.35,5.38,7.95,22.49,9.89,5.54,6.39,45.29,55.75,22.44,12.25,33.15,44.97,13.06,27.66,34.64,11.95,9.13,9.1,13.63,37.39,45.02,51.25,6.92,149.71,14.12,7.66,35.05,20.06,9.33,35.15,338.67,26.96,29.6,13.81,166.82,72.58,22.88,3.12,13.37,17.61,14.85,7.24,6.15,4.14,7.21,7.97,14.67,29.17,6.53,6.6,7.87,10.02,7.93,16.07,7.53,8.67,8.1,38.68,414.76,71.72,25.16,35.94,17.46,10.44,353.36,4.58,19.81,25.06,7.23,36.14,31.22,8.92,11.09,9.48,31.0,4.9
2006-01-09,9.13,6.78,6.19,3.15,21.88,21.08,22.77,9.53,7.83,5.33,5.41,7.99,22.02,10.05,5.71,6.39,45.35,57.18,23.02,12.65,32.91,44.52,13.81,28.37,36.02,11.6,8.88,9.2,13.76,38.6,43.56,50.79,7.25,151.13,13.96,7.77,34.85,19.9,9.27,35.37,337.85,27.72,29.65,13.9,164.56,75.3,24.46,3.33,13.43,17.5,14.79,7.36,6.18,4.12,7.19,8.0,14.67,28.64,6.64,6.74,7.93,9.95,7.97,15.98,7.53,8.64,8.19,37.87,412.07,71.55,26.92,34.72,17.46,10.63,349.27,4.49,19.95,25.06,7.23,36.44,31.0,8.99,11.09,9.35,30.76,4.98
2006-01-10,9.17,6.84,6.19,3.25,22.01,20.99,22.51,9.51,7.85,5.42,5.43,7.92,22.32,10.17,5.72,6.49,45.29,57.66,22.87,12.45,32.82,44.29,13.55,29.39,35.28,10.8,8.72,9.17,13.76,38.05,41.93,50.18,7.33,148.29,13.92,8.3,35.89,19.45,9.4,35.37,330.41,27.16,29.65,14.28,160.95,74.85,26.14,3.39,13.46,17.79,15.0,7.31,6.25,4.05,7.15,7.98,14.67,28.93,6.72,6.8,7.93,10.02,8.08,16.04,7.66,8.68,8.17,38.89,410.05,71.55,26.28,35.61,17.13,10.45,336.64,4.4,19.76,24.94,7.65,35.22,30.79,9.16,11.09,9.35,31.1,4.91
2006-01-11,9.19,6.98,6.28,3.38,22.53,21.6,22.98,10.16,7.94,5.42,5.44,7.92,23.15,10.17,5.61,6.72,45.74,58.61,22.62,12.45,32.44,44.52,13.33,28.78,34.8,10.58,8.88,9.25,13.71,37.55,42.1,49.42,7.41,151.13,13.65,8.3,36.28,19.66,9.4,35.79,334.54,28.2,30.06,13.56,162.98,73.49,25.93,3.63,13.61,17.9,14.79,7.44,6.44,4.21,7.21,8.11,14.82,29.46,6.97,6.8,7.96,10.12,8.22,16.44,7.73,8.67,8.27,40.57,399.97,69.25,24.73,35.46,17.28,10.42,330.7,4.36,19.95,24.69,7.44,35.37,30.84,9.56,11.43,9.44,31.1,5.0
2006-01-12,9.17,7.07,6.71,3.44,22.66,21.51,22.94,10.09,7.9,5.42,5.81,8.24,23.74,10.21,5.79,6.65,46.48,58.61,22.64,12.42,32.06,47.55,13.0,27.06,34.64,11.1,8.76,9.2,13.69,37.22,42.1,50.49,7.18,150.42,13.54,7.96,33.97,20.47,9.36,35.03,329.59,27.21,29.85,13.6,157.8,72.28,24.22,3.69,13.85,17.84,14.85,7.44,6.41,4.3,7.22,8.07,14.62,30.18,7.02,6.85,7.96,10.18,8.31,16.62,7.87,8.7,8.36,43.01,381.14,69.25,23.95,36.28,17.46,10.24,332.93,4.36,20.1,24.72,7.17,35.37,30.63,9.39,11.34,9.37,30.71,5.07
2006-01-13,9.4,7.05,6.92,3.46,22.57,21.46,23.03,9.81,7.78,5.35,5.76,8.1,23.06,10.11,5.71,6.61,46.87,58.61,22.34,12.25,32.06,47.44,12.72,27.06,34.11,11.1,9.0,9.57,13.79,36.73,42.83,50.18,7.18,149.0,13.27,7.77,33.37,20.43,9.15,34.46,329.59,26.87,29.65,13.19,156.45,73.19,25.44,3.6,13.7,17.79,14.74,7.38,6.28,4.23,7.14,7.97,14.62,30.04,6.86,6.82,7.93,9.98,8.24,16.17,7.71,8.51,8.27,43.11,386.52,70.13,24.26,35.98,17.28,10.24,312.86,4.34,20.74,24.29,6.92,34.76,30.84,9.31,11.26,9.35,30.27,4.97
2006-01-16,9.54,7.07,6.9,3.4,22.44,21.46,23.2,9.98,7.87,5.32,5.7,7.88,22.91,10.11,5.61,6.47,47.1,58.61,22.59,12.45,32.29,50.59,12.49,26.96,33.8,10.86,8.84,9.4,14.05,38.54,43.84,51.4,7.21,150.42,13.45,7.66,34.21,20.04,8.8,33.97,329.59,27.95,29.39,13.24,156.45,75.3,25.65,3.66,13.58,17.73,14.79,7.31,6.16,4.23,7.06,7.84,14.49,29.56,6.86,6.85,7.78,9.89,8.08,16.07,7.73,8.44,8.19,42.74,393.24,73.14,25.76,37.02,17.46,10.62,299.11,4.25,20.72,24.1,6.98,34.76,31.06,9.16,11.26,9.37,29.44,5.01
2006-01-17,9.48,7.01,6.92,3.38,22.23,21.42,23.28,9.81,8.06,5.3,5.64,7.81,22.97,9.99,5.54,6.47,45.23,58.61,22.29,12.58,33.62,49.69,12.35,26.55,34.17,10.9,8.84,9.42,13.92,38.16,44.51,51.1,7.18,152.55,13.32,7.7,33.41,19.88,8.76,34.16,330.41,27.44,29.29,13.64,158.02,75.3,25.09,3.63,13.13,17.61,15.0,7.49,6.12,4.1,7.04,7.81,14.49,29.27,6.75,6.79,7.78,9.86,8.08,16.32,7.78,8.35,8.15,40.57,405.34,71.72,25.68,39.61,17.25,10.58,297.25,4.2,20.08,24.16,7.07,35.07,30.79,9.03,11.24,9.31,29.58,4.92
2006-01-18,9.32,6.85,6.63,3.37,21.8,20.74,22.81,9.38,8.06,5.18,5.47,7.74,22.08,9.97,5.41,6.05,45.23,58.61,21.87,11.98,32.25,47.21,12.01,24.73,32.58,10.22,8.35,9.42,13.61,35.96,43.73,49.42,6.88,144.03,12.74,7.28,31.9,19.51,8.4,33.93,314.72,26.76,29.03,13.0,151.26,71.83,23.87,3.44,12.59,17.21,14.53,7.29,6.14,3.97,6.86,7.54,14.18,28.64,6.53,6.58,7.6,9.7,7.93,15.65,7.53,8.23,8.02,38.95,377.11,68.9,24.26,37.94,16.98,10.52,276.45,4.11,19.84,23.54,6.89,34.16,30.84,8.86,11.15,9.07,29.05,4.77
2006-01-19,9.48,6.84,6.73,3.32,21.97,20.92,22.81,9.42,8.25,5.21,5.52,7.71,22.05,10.15,5.49,5.89,44.67,58.13,21.6,12.22,31.82,46.76,12.09,24.52,32.79,10.2,8.43,9.94,13.69,36.18,43.61,48.66,7.2,141.9,12.96,7.6,31.22,19.05,8.3,33.93,321.33,27.19,28.98,12.92,146.75,72.89,22.74,3.61,12.71,17.27,14.68,7.74,6.08,4.0,6.98,7.54,14.06,28.54,6.53,6.61,7.72,9.63,8.06,15.71,7.44,8.12,8.02,38.14,403.33,69.43,23.46,40.53,17.01,10.7,261.58,4.11,19.71,23.48,6.59,35.37,30.84,9.09,11.09,9.07,27.88,4.77
2006-01-20,9.42,6.84,6.69,3.32,21.88,20.56,22.6,9.21,8.13,5.2,5.51,7.63,21.99,10.19,5.44,5.78,44.67,57.18,21.27,12.18,31.44,47.1,12.19,24.32,33.06,9.84,8.35,9.62,13.43,36.18,43.0,48.06,6.94,146.16,12.98,7.4,31.02,19.09,8.19,34.05,325.46,26.76,28.87,12.94,146.53,71.68,22.99,3.55,12.47,17.09,14.47,7.78,6.01,4.04,6.93,7.53,14.06,28.45,6.48,6.71,7.66,9.59,8.06,15.68,7.48,8.19,7.95,39.92,403.33,70.31,23.31,37.76,17.13,10.44,248.95,4.09,19.09,23.26,6.51,35.07,30.95,9.16,11.07,9.0,28.71,4.73
2006-01-23,9.4,6.78,6.57,3.31,21.88,20.51,22.55,9.14,8.13,5.21,5.4,7.46,22.02,10.17,5.36,5.63,44.44,57.18,21.15,12.01,31.53,47.1,11.82,23.31,32.69,9.15,7.99,8.95,13.22,35.13,42.15,47.14,6.83,141.9,12.38,7.17,29.78,18.85,7.85,33.44,323.8,25.77,28.72,12.05,147.43,68.05,21.41,3.43,12.14,16.57,13.73,7.87,5.98,4.0,6.83,7.42,13.95,28.25,6.48,6.61,7.51,9.52,7.95,15.25,7.39,8.12,7.9,38.14,387.87,68.19,22.94,37.02,17.13,10.5,235.57,4.02,19.31,22.08,6.07,33.09,31.0,8.88,11.09,8.85,28.8,4.59
2006-01-24,9.3,6.8,6.86,3.3,21.88,20.63,22.47,9.27,8.11,5.23,5.46,7.53,22.7,10.25,5.42,5.58,44.56,57.18,21.72,12.11,31.96,46.99,11.74,24.32,32.74,9.5,8.14,8.85,13.22,35.46,42.27,49.27,7.0,141.9,12.51,7.55,30.5,19.09,8.39,33.82,319.67,26.17,29.03,12.54,148.33,69.56,21.8,3.51,12.35,16.8,14.15,7.98,6.0,4.07,6.88,7.4,13.9,28.35,6.48,6.66,7.46,9.59,7.99,15.34,7.37,8.14,7.88,38.46,404.0,69.96,24.52,39.61,16.98,10.95,251.92,4.04,19.65,22.79,6.22,34.61,31.11,8.9,11.28,8.93,29.15,4.81
2006-01-25,9.44,6.98,6.92,3.31,22.27,21.37,22.68,9.49,8.15,5.26,5.47,7.63,23.45,10.56,5.61,5.7,44.56,58.37,22.1,12.18,31.63,48.34,11.99,24.42,33.59,9.3,8.31,8.85,13.33,36.23,41.03,48.66,6.99,148.29,12.53,7.45,30.38,19.05,8.21,34.65,321.33,26.28,29.03,12.73,144.05,71.37,22.92,3.51,12.38,16.98,14.26,7.89,6.0,4.05,6.92,7.51,14.31,28.74,6.56,6.72,7.69,9.86,8.17,15.65,7.62,8.22,7.95,38.89,408.71,69.07,25.1,39.61,17.4,10.82,269.39,4.04,19.97,22.76,6.28,35.98,31.27,9.01,11.21,9.0,29.78,4.83
2006-02-03,9.82,7.1,6.92,3.36,22.4,21.69,22.77,9.96,8.13,5.33,5.59,7.85,23.98,11.26,5.99,5.72,45.12,59.09,21.77,11.95,31.25,47.33,11.74,24.83,33.53,9.52,8.55,9.17,14.09,36.29,39.01,47.9,7.39,142.61,12.67,7.41,30.14,19.31,8.77,34.46,324.63,27.61,28.57,12.28,148.33,71.98,23.34,3.61,12.71,17.04,14.05,8.25,6.08,4.1,7.01,7.7,14.62,29.7,6.75,7.04,7.72,9.84,8.73,16.23,8.03,8.78,8.17,39.11,436.94,69.25,24.32,41.64,17.88,10.91,274.59,4.02,20.16,22.76,6.45,35.98,30.95,9.22,11.07,9.02,30.27,4.86
2006-02-06,9.98,7.38,7.32,3.38,22.66,21.6,23.03,10.37,8.25,5.37,5.7,7.85,24.4,11.61,6.41,5.72,45.29,57.9,21.77,12.08,30.35,47.55,11.82,25.84,35.17,9.84,8.64,9.47,14.09,38.05,39.34,47.6,7.63,145.45,12.87,7.45,30.7,19.31,9.03,33.56,330.41,28.12,28.77,12.0,151.04,73.94,23.79,3.64,13.31,17.15,14.26,8.47,6.16,4.28,7.12,7.9,14.62,30.57,6.86,7.04,7.69,9.98,9.33,17.14,8.17,9.34,8.46,38.41,438.28,70.84,24.67,40.72,18.0,11.15,271.62,4.09,20.64,22.76,6.53,37.51,31.22,9.41,11.2,9.2,30.27,4.85
2006-02-07,9.76,7.53,7.22,3.38,22.87,21.71,23.24,10.31,8.41,5.44,5.67,7.85,24.31,11.5,6.34,5.86,46.37,57.18,22.39,12.45,31.25,47.89,12.07,27.06,34.38,9.98,9.0,9.35,14.09,37.44,39.79,48.36,7.41,144.03,13.05,7.55,31.14,19.9,9.03,33.71,353.54,27.72,28.87,12.39,151.49,72.73,23.83,3.57,13.19,16.92,14.15,8.41,6.1,4.28,7.08,7.77,14.72,30.38,6.94,7.04,7.66,9.91,9.38,17.45,8.03,9.15,8.36,40.63,438.96,69.25,25.19,40.9,18.3,11.15,290.57,4.11,20.64,23.38,6.74,37.2,31.85,9.44,11.24,9.13,30.37,4.87
2006-02-08,9.68,7.42,7.22,3.36,22.49,21.37,22.73,10.03,8.36,5.49,5.61,7.81,23.71,11.15,6.33,5.8,46.42,56.94,21.87,12.22,30.87,47.66,11.86,27.46,33.37,10.4,8.64,9.64,13.79,37.17,39.34,47.45,7.18,141.9,12.71,7.51,30.38,19.76,9.06,33.14,354.37,27.44,28.36,12.37,151.04,69.26,23.23,3.59,13.19,16.92,13.99,8.23,6.09,4.14,7.02,7.72,14.57,30.43,6.75,6.92,7.51,9.82,9.24,16.9,7.98,8.84,8.24,38.79,436.27,69.25,24.49,39.98,18.27,10.7,281.28,4.06,20.58,23.01,6.59,36.44,31.59,9.37,11.1,9.13,30.27,4.84
2006-02-09,9.52,7.37,7.22,3.37,22.57,21.6,22.64,9.96,8.34,5.44,5.61,7.81,23.59,10.99,6.14,5.79,46.82,57.66,21.75,12.22,31.34,48.11,11.86,26.75,33.32,10.12,8.68,9.49,13.74,37.17,39.06,47.45,7.18,143.32,12.87,7.43,31.06,19.82,9.03,32.53,357.67,29.31,28.41,12.45,149.46,68.35,22.85,3.59,13.13,16.92,13.99,8.2,6.09,4.14,7.06,7.72,14.52,30.43,6.72,6.95,7.54,9.82,9.06,16.9,7.92,8.72,8.17,38.79,425.51,70.84,23.95,39.98,18.27,10.72,272.73,4.06,20.45,23.2,6.59,36.44,31.11,9.56,11.1,9.18,30.27,4.83
2006-02-10,9.48,7.37,7.28,3.39,22.27,21.19,22.38,10.07,8.32,5.39,5.6,7.78,23.77,11.01,6.48,5.75,46.82,56.94,20.95,12.28,31.49,46.76,11.88,26.35,33.11,9.92,8.47,9.44,13.4,36.67,39.62,45.93,7.08,141.34,12.74,7.32,30.54,19.98,9.03,32.19,351.06,29.42,29.23,12.45,144.5,66.53,21.59,3.55,13.25,16.8,13.73,8.34,6.05,4.14,7.15,7.86,14.49,30.47,6.72,6.95,7.43,10.48,9.11,16.99,7.98,8.54,8.46,40.14,395.93,70.84,22.53,38.5,18.15,10.75,260.1,4.02,20.66,22.79,6.42,35.22,30.9,9.67,11.09,9.15,30.12,4.84
2006-02-13,9.44,7.46,7.19,3.36,21.93,20.92,22.29,9.96,8.27,5.35,5.51,7.81,22.79,10.95,6.31,5.68,45.97,56.71,20.82,12.01,31.49,45.08,12.03,25.94,33.0,9.92,8.27,9.35,13.13,36.51,40.47,46.23,7.12,135.94,12.51,7.28,30.3,20.02,8.92,31.55,345.28,29.7,29.49,12.11,147.88,67.14,21.59,3.51,13.34,16.63,13.62,8.32,6.05,4.12,7.05,7.95,14.64,30.28,6.72,6.87,7.4,11.2,9.2,17.2,7.76,8.54,8.5,40.68,373.08,72.43,23.17,37.02,18.24,10.48,241.89,3.97,20.93,23.01,6.27,35.22,30.74,9.8,11.07,9.04,29.54,4.86
2006-02-14,9.62,7.46,7.11,3.36,22.1,21.26,22.29,10.05,8.32,5.39,5.54,7.85,22.79,11.11,6.24,5.7,45.97,56.71,20.6,12.01,31.72,45.42,12.01,25.94,32.95,9.72,8.35,9.49,13.4,37.39,41.03,47.75,7.2,136.23,12.87,7.34,30.86,19.9,8.97,31.74,350.24,30.1,29.75,12.28,149.91,71.83,23.02,3.58,13.31,16.92,13.78,8.45,6.05,4.1,7.23,8.05,14.98,29.94,6.67,6.8,7.4,11.03,9.2,17.2,7.66,8.59,8.48,40.25,396.61,74.55,24.0,38.13,18.12,10.62,248.95,3.91,20.77,23.1,6.34,36.14,31.11,9.67,11.12,9.11,30.02,4.8
2006-02-15,9.48,7.58,6.94,3.34,22.06,21.33,22.21,10.09,8.32,5.28,5.47,7.88,23.27,11.05,6.18,5.63,45.06,56.71,20.57,11.81,32.48,45.42,11.99,27.16,32.42,9.5,8.23,9.42,13.28,36.4,42.55,47.75,7.31,136.65,13.23,7.41,30.7,19.92,9.18,31.74,343.63,30.1,30.11,12.28,155.09,75.61,23.06,3.5,13.04,16.75,13.67,8.43,6.04,4.07,7.22,8.02,14.72,29.99,6.67,6.79,7.31,10.94,9.0,17.11,7.71,8.64,8.43,39.27,399.97,75.26,23.66,39.24,18.0,10.72,242.26,3.93,20.93,23.97,6.34,34.46,31.27,9.67,11.13,9.02,30.02,4.79
2006-02-16,9.6,7.67,7.03,3.33,22.1,21.35,22.21,10.24,8.18,5.32,5.52,7.81,23.12,11.11,6.21,5.65,45.06,56.47,20.85,12.62,32.72,47.44,12.09,27.16,33.0,9.62,8.39,9.44,13.3,36.84,43.84,48.82,7.28,137.65,13.41,7.55,31.3,20.26,9.62,33.18,347.76,30.89,30.42,13.13,155.54,76.51,23.27,3.5,13.13,16.8,13.94,8.43,6.03,4.09,7.21,8.07,14.85,29.94,6.78,6.77,7.31,10.9,9.06,17.2,7.82,8.67,8.48,39.27,407.36,75.61,24.52,39.24,17.64,10.98,243.75,3.93,20.96,24.94,6.77,35.37,31.06,9.75,11.12,9.02,30.27,4.79
2006-02-17,9.56,7.77,6.99,3.32,22.18,21.17,22.08,10.16,8.06,5.32,5.59,7.74,23.39,11.07,6.13,5.79,45.18,57.18,20.8,12.82,32.77,46.88,12.15,26.75,32.63,9.48,8.39,9.27,13.43,37.39,43.78,48.66,7.25,137.65,13.76,7.58,30.7,20.83,9.56,32.8,348.58,31.12,30.42,12.92,153.29,76.82,23.27,3.58,13.07,16.75,13.78,8.56,6.04,4.12,7.2,8.16,14.87,30.33,6.7,6.84,7.37,10.85,9.15,17.17,7.76,8.59,8.51,40.36,406.69,77.38,23.66,38.87,17.7,11.14,244.49,3.95,20.93,24.88,6.59,34.31,30.95,9.82,11.02,9.0,30.22,4.79
2006-02-20,9.8,7.68,7.01,3.32,22.1,21.12,21.86,10.44,7.94,5.32,5.64,7.74,23.68,11.28,6.33,5.78,45.23,56.47,21.17,12.85,32.77,47.1,12.15,26.75,33.16,9.24,8.35,8.98,13.4,37.28,41.76,48.36,7.18,138.64,13.83,7.41,31.18,20.87,9.24,32.65,340.32,31.23,30.26,12.98,153.29,77.12,22.64,3.5,13.31,16.86,13.83,8.74,6.0,4.1,7.19,8.16,15.08,30.38,6.72,6.87,7.37,11.2,9.27,17.23,7.76,8.56,8.53,39.44,402.66,80.2,23.6,38.31,17.7,11.1,238.18,3.86,21.01,25.03,6.48,34.76,31.06,9.93,11.09,8.93,30.12,4.79
2006-02-21,9.68,7.63,6.92,3.28,21.97,20.96,21.56,10.35,7.87,5.32,5.67,7.6,23.33,11.26,6.28,5.7,45.23,56.47,20.85,12.75,32.91,46.31,12.01,26.35,32.84,9.24,8.39,8.98,13.32,36.4,41.03,48.66,7.12,136.23,13.74,7.3,31.26,21.12,9.27,32.42,340.32,30.95,30.11,12.71,151.94,75.61,21.87,3.45,13.04,16.92,13.73,8.72,5.59,4.09,7.15,8.16,15.03,30.14,6.67,6.8,7.31,11.13,9.15,17.33,7.82,8.62,8.67,38.14,393.24,78.79,23.31,37.39,17.46,11.22,238.55,3.77,20.98,24.88,6.6,34.16,31.22,9.71,11.05,8.91,29.83,4.76
2006-02-22,9.72,7.61,6.92,3.24,21.97,20.78,21.74,10.33,7.76,5.18,5.64,7.63,22.73,11.22,6.04,5.61,44.9,55.99,20.97,12.55,32.39,45.53,11.78,24.93,32.74,8.75,8.27,8.66,13.3,35.19,40.41,47.45,6.7,131.97,13.54,7.15,31.1,20.43,9.21,31.96,332.06,29.93,30.16,11.83,147.88,74.7,20.4,3.29,12.86,16.75,13.46,8.38,5.71,4.05,7.05,8.02,14.98,29.75,6.59,6.85,7.34,11.22,8.84,17.17,7.76,8.7,8.46,37.98,380.47,73.84,22.22,36.09,17.73,10.75,228.89,3.66,21.06,24.1,6.34,32.94,31.16,9.67,11.04,8.85,30.27,4.66
2006-02-23,9.68,7.61,6.98,3.26,21.75,20.74,21.65,10.44,7.78,5.14,5.62,7.63,22.67,11.26,5.94,5.62,44.95,56.23,21.2,12.58,32.34,44.74,11.95,24.52,32.16,8.81,8.17,8.36,13.25,34.42,39.68,46.99,6.28,131.83,13.67,6.98,28.95,19.7,9.12,32.15,330.41,29.53,30.73,11.22,143.82,73.94,19.83,3.26,12.74,16.63,13.46,8.32,5.71,3.95,7.0,7.98,14.92,29.99,6.51,6.98,7.28,11.29,8.84,17.14,7.78,8.56,8.53,38.57,370.39,74.73,21.35,35.94,17.82,10.7,233.72,3.54,21.38,25.34,6.1,31.41,30.79,9.73,11.09,8.76,29.73,4.64
2006-02-24,9.72,7.77,7.11,3.26,22.23,21.01,22.04,10.57,7.9,5.07,5.76,7.63,22.82,11.36,5.94,5.63,44.73,56.23,21.6,12.79,34.57,45.53,12.23,24.93,32.26,8.63,8.27,8.49,13.27,34.86,39.62,48.21,6.33,131.12,14.19,7.13,28.95,19.94,9.15,34.09,322.15,30.04,30.47,11.54,147.88,75.3,20.19,3.42,12.83,17.04,13.99,8.38,5.81,3.91,7.0,7.97,15.03,30.18,6.59,7.03,7.31,11.29,8.86,17.17,8.01,8.67,8.53,38.89,395.93,78.61,22.5,36.31,18.03,10.81,238.55,3.36,21.43,26.65,6.16,31.87,30.9,9.84,11.07,8.96,30.22,4.7
2006-02-27,9.68,7.61,7.11,3.26,22.14,20.83,21.99,10.37,7.8,5.13,5.67,7.53,23.62,11.56,6.01,5.6,44.67,58.13,21.95,12.85,36.95,46.31,12.35,25.23,32.21,8.43,8.18,8.44,13.22,35.24,40.47,48.21,6.42,130.69,14.1,7.0,28.63,20.12,9.0,33.59,320.5,30.04,30.52,11.77,151.26,77.72,20.19,3.48,12.71,16.75,13.73,8.36,5.71,4.05,6.98,8.07,14.87,30.23,6.75,7.0,7.31,11.36,8.86,17.23,7.89,8.76,8.58,38.3,408.71,79.85,22.22,38.13,18.06,10.85,251.92,3.45,21.01,26.59,6.19,32.02,30.84,9.9,11.15,8.98,29.78,4.77
2006-03-01,9.66,7.67,7.59,3.31,22.01,21.1,21.82,10.33,7.97,5.18,5.78,7.63,24.1,11.61,6.04,5.75,43.76,56.47,22.39,12.89,37.23,45.19,12.35,25.64,31.95,8.93,8.19,8.85,13.13,35.57,42.15,50.64,6.6,131.54,14.39,7.06,29.03,20.26,9.21,33.25,325.46,30.72,30.47,12.15,157.57,83.02,21.59,3.55,12.65,16.69,13.73,8.47,5.69,4.0,7.01,8.11,14.82,29.8,6.75,7.04,7.22,11.4,8.98,17.45,7.76,8.73,8.56,38.14,424.84,81.26,23.4,39.42,18.06,10.86,256.38,3.68,20.74,26.9,6.34,33.7,30.84,9.93,11.09,9.02,29.34,4.81
2006-03-02,9.88,7.79,7.47,3.33,22.06,21.15,21.82,10.26,7.92,5.14,5.78,7.99,24.1,11.46,5.91,5.84,42.86,56.23,21.95,13.02,36.57,46.99,12.6,25.94,33.16,8.79,8.23,8.66,13.2,35.19,41.31,52.31,6.47,132.68,14.32,7.09,29.11,20.55,9.24,33.14,326.28,30.33,30.26,12.41,153.74,83.92,22.5,3.63,12.65,16.69,13.73,8.38,5.69,3.95,7.01,8.16,15.08,29.6,6.72,7.09,7.16,11.33,8.86,17.45,7.78,8.57,8.53,38.25,416.77,80.38,24.35,38.87,18.12,10.67,251.18,3.64,20.72,26.87,6.37,33.85,30.63,9.9,11.09,9.02,29.1,4.81
2006-03-03,10.27,7.65,7.46,3.32,21.93,20.74,21.65,10.22,7.83,5.13,5.67,7.85,23.57,11.26,5.82,5.72,41.73,55.75,21.4,13.12,35.81,46.09,12.27,25.03,32.69,8.43,7.95,8.36,13.02,35.3,40.47,54.59,6.18,131.69,14.08,6.98,28.43,20.06,9.24,32.76,317.2,28.97,30.47,11.94,153.97,83.92,21.52,3.49,12.38,16.52,13.57,8.29,5.64,3.83,6.93,8.02,14.82,29.46,6.53,7.09,7.07,11.03,8.66,17.33,7.66,8.51,8.46,37.43,416.77,78.79,23.72,37.76,18.0,10.58,245.61,3.63,20.74,26.4,6.11,32.48,30.53,9.9,11.07,8.85,28.61,4.79
2006-03-06,10.29,7.61,7.47,3.38,22.06,20.83,21.61,10.35,7.9,5.13,5.64,8.06,23.45,11.24,5.84,5.65,41.28,56.23,21.17,13.22,36.99,46.43,12.39,25.13,32.21,8.49,7.86,8.36,12.94,35.24,41.09,54.75,6.23,130.55,14.08,7.06,28.75,20.16,9.15,32.87,317.2,29.14,30.42,12.24,158.02,89.67,22.29,3.51,12.26,16.57,13.52,8.25,5.47,3.83,6.92,8.09,14.82,29.56,6.56,6.98,7.01,11.01,8.55,17.08,7.57,8.46,8.5,37.16,445.01,82.68,24.75,37.76,18.06,10.44,255.27,3.61,21.04,26.31,6.28,32.17,30.47,10.03,11.09,8.98,28.22,4.77
